name,k,time,steps_recovery,attack_sz,x,y,yaw,Success
oprp_ol,732,36.61436986923218,82,0,2.79072976112366,47.1020851135254,-1.0888955129306477,0
oprp_cl,734,36.70917057991028,84,0,2.76666355133057,46.6918563842773,-1.2169424994531954,1
oprp_ol,733,36.6597158908844,83,0,2.96897482872009,47.1090049743652,-1.1273876559474834,1
lqr,751,38.260082483291626,101,0,8.97472095489502,43.6261711120605,-0.4619587605552563,0
vsr,762,38.10993266105652,112,0,10.9595584869385,45.5566024780273,-0.1788360380318421,0
