k,time,x,y,yaw
243,12.2165687084198,-21.4828014373779,3.15001106262207,-3.1415891893126684
244,12.266850233078003,-21.8373260498047,3.15001678466797,3.14159144189649
245,12.315271139144897,-22.0401382446289,3.1500072479248,-3.141589920655333
246,12.364460468292236,-22.1922283172607,3.1500072479248,-3.14158118090434
247,12.415485858917236,-22.4965591430664,3.1500129699707,-3.1415823506413108
248,12.466127395629883,-22.8521690368652,3.15000534057617,-3.141590378928663
249,12.515057563781738,-22.9538230895996,3.14999961853027,3.141584801775078
250,12.565738677978516,-23.2084426879883,3.14998435974121,3.1415684295894373
251,12.61769986152649,-23.4617080688477,3.14996910095215,3.1415672901303915
252,12.665330648422241,-23.7164306640625,3.14995956420898,3.1415500641869585
253,12.716201543807983,-24.0208358764648,3.14995765686035,3.141540574304588
254,12.765964269638062,-24.2237110137939,3.14995574951172,3.141536925698842
255,12.81541919708252,-24.5270137786865,3.14997482299805,3.1415475948320055
256,12.865337133407593,-24.8300170898438,3.15005683898926,-3.141580923692902
257,12.916611671447754,-25.1828689575195,3.15002059936523,3.141587188827943
258,12.96502161026001,-25.2838401794434,3.15003395080566,-3.141565689444752
259,13.017359495162964,-25.5361366271973,3.15007972717285,-3.1415370832229477
260,13.06788420677185,-25.8395309448242,3.15005302429199,-3.141553901940668
261,13.11585545539856,-26.1932945251465,3.15000343322754,-3.1415694416444606
262,13.165881156921387,-26.2946224212646,3.15002059936523,-3.1415275742209667
263,13.216619968414307,-26.5470657348633,3.15004920959473,-3.1415383926376546
264,13.267464876174927,-26.8499183654785,3.1500244140625,-3.141549505964821
265,13.315816640853882,-27.1027183532715,3.1500072479248,-3.14156110334544
266,13.365466833114624,-27.3040008544922,3.15007781982422,-3.1415131735255644
267,13.416528701782227,-27.555965423584,3.1500415802002,-3.141537295617478
268,13.465636730194092,-27.8581428527832,3.15008163452148,-3.1414946746828067
269,13.51568078994751,-28.1607055664063,3.15003776550293,-3.141517109701619
270,13.566978216171265,-28.3618907928467,3.14999580383301,-3.141495564303668
271,13.615791320800781,-28.6641082763672,3.15005874633789,-3.1414844999345894
272,13.665624380111694,-28.8657894134521,3.14999008178711,-3.141537228288255
273,13.715707302093506,-29.1175193786621,3.14994621276855,-3.141577779807152
274,13.766706466674805,-29.268669128418,3.14989852905273,-3.1415682421414677
275,13.815824270248413,-29.5206451416016,3.14997100830078,-3.1415552429792206
276,13.865148067474365,-29.772481918335,3.1499080657959,3.1415438512207254
277,13.915558099746704,-30.024808883667,3.14993476867676,3.141556769742318
278,13.967772960662842,-30.3775291442871,3.14995765686035,3.141541123746695
279,14.015965938568115,-30.6291942596436,3.14996147155762,3.141552095711087
280,14.066092729568481,-30.8806953430176,3.14998817443848,3.14155819947472
281,14.115800380706787,-31.1824264526367,3.14995765686035,3.1415309508202873
282,14.166702270507812,-31.5344009399414,3.15002822875977,3.1415787412644507
283,14.215871810913086,-31.5847549438477,3.15002059936523,3.1415654334322465
284,14.265567064285278,-31.8863620758057,3.14998435974121,3.141548525541958
285,14.317217826843262,-32.1880226135254,3.15005111694336,-3.141589814487018
286,14.365749597549438,-32.3893508911133,3.15002822875977,3.141562325891114
287,14.414911031723022,-32.6406898498535,3.1500129699707,3.1415796180758275
288,14.466225385665894,-32.8921813964844,3.15006256103516,-3.141559911485834
289,14.5163733959198,-33.2443542480469,3.15000152587891,3.141592575090612
290,14.565784931182861,-33.3450202941895,3.1500129699707,-3.1415476961253033
291,14.61593222618103,-33.6969375610352,3.15003967285156,-3.141534889240127
292,14.66512155532837,-33.8984336853027,3.15001678466797,-3.1415441767482193
293,14.715205669403076,-34.1497459411621,3.14999771118164,3.141591919221893
294,14.76604175567627,-34.3003578186035,3.1500186920166,-3.1415572419900197
295,14.816520690917969,-34.5516319274902,3.15002632141113,3.1415482574685405
296,14.865540266036987,-34.9538764953613,3.14997100830078,3.1415527969368355
297,14.915487289428711,-35.205135345459,3.15006256103516,-3.1411897779415687
298,14.966175556182861,-35.5066108703613,3.14992904663086,-3.1411333971581694
299,15.016738176345825,-35.7074775695801,3.14984130859375,-3.1414721519670086
300,15.065412044525146,-35.9086456298828,3.14947509765625,3.1405127531828616
301,15.114452362060547,-36.2101173400879,3.149169921875,3.1369083750108424
302,15.165179014205933,-36.3105621337891,3.14907455444336,3.1287992730891006
303,15.215524673461914,-36.7620658874512,3.15099716186523,3.12005073606334
304,15.265783309936523,-36.912239074707,3.1527214050293,3.1128973886482583
305,15.31528925895691,-37.2613258361816,3.16012191772461,3.0903164903090796
306,15.365128993988037,-37.3608093261719,3.1635856628418,3.0719364486659564
307,15.415996313095093,-37.5594940185547,3.17259216308594,3.047145982972814
308,15.465431451797485,-37.9061126708984,3.19564056396484,3.03908812587514
309,15.51627779006958,-38.2030448913574,3.22370529174805,3.0194612248666783
310,15.565065145492554,-38.4993057250977,3.25879287719727,2.9916599368638215
311,15.616346836090088,-38.5979843139648,3.27215576171875,2.968701137733742
312,15.66496205329895,-38.844181060791,3.30880355834961,2.9645746029272018
313,15.715501546859741,-39.1869659423828,3.36788177490234,2.934731757434153
314,15.764771461486816,-39.284538269043,3.3865966796875,2.925992952648702
315,15.816237688064575,-39.4791107177734,3.42652893066406,2.9036747693547653
316,15.86743712425232,-39.5276374816895,3.43704986572266,2.876509663872728
317,15.915480852127075,-39.8177719116211,3.50475311279297,2.84715921140756
318,15.965364694595337,-40.1545562744141,3.59423446655273,2.8400082621401967
319,16.015239715576172,-40.4901161193848,3.69470596313477,2.8079612582221567
320,16.066657543182373,-40.8237915039063,3.80286407470703,2.801126760783798
321,16.114925384521484,-41.1078948974609,3.90149307250977,2.780858335113263
322,16.164896488189697,-41.3893280029297,4.00568389892578,2.76007957104989
323,16.2155442237854,-41.4825782775879,4.0413703918457,2.735578834211482
324,16.265381574630737,-41.7603721618652,4.15271759033203,2.7276295370585286
325,16.314886808395386,-41.9900169372559,4.25098037719727,2.7085202294865933
326,16.366552114486694,-42.172435760498,4.33287811279297,2.6935675214319286
327,16.415571212768555,-42.3536109924316,4.41747283935547,2.6609512262625725
328,16.465956926345825,-42.6231384277344,4.54985427856445,2.657279931706054
329,16.5157527923584,-42.8897590637207,4.68787384033203,2.635678883447122
330,16.564621210098267,-43.1531791687012,4.83171081542969,2.6142705381289875
331,16.616300344467163,-43.3272552490234,4.93085479736328,2.590875184998775
332,16.665576457977295,-43.5429306030273,5.05813598632813,2.5840199714914482
333,16.7156081199646,-43.7563781738281,5.18896484375,2.5671141318925907
334,16.765384435653687,-43.9675788879395,5.32332611083984,2.5433638890924533
335,16.816104412078857,-44.0933074951172,5.40570068359375,2.5247388499983434
336,16.865397930145264,-44.300895690918,5.54608917236328,2.5185463049269203
337,16.916266679763794,-44.5063056945801,5.68972778320313,2.503837081121764
338,16.96540069580078,-44.7096748352051,5.83654403686523,2.4856767754786744
339,17.01595449447632,-44.9509124755859,6.01642990112305,2.4826311339524563
340,17.065708875656128,-45.030689239502,6.0775032043457,2.4584045197350246
341,17.115710496902466,-45.1886901855469,6.20054244995117,2.444895872341706
342,17.167534112930298,-45.5002937316895,6.4525260925293,2.420782865361744
