k,time,comp_time
23,2.3000000000000003,8.699999999972619e-06
24,2.4000000000000004,8.599999999692187e-06
25,2.5,2.9000000001389026e-06
26,2.6,8.699999999972619e-06
27,2.7,8.79999999980896e-06
28,2.8000000000000003,8.699999999972619e-06
29,2.9000000000000004,8.500000000299934e-06
30,3.0,2.8999999996948134e-06
31,3.1,8.19999999990273e-06
32,3.2,8.499999999855845e-06
33,3.3000000000000003,8.600000000136276e-06
34,3.4000000000000004,8.499999999855845e-06
35,3.5,2.7999999998584713e-06
36,3.6,9.199999999598418e-06
37,3.7,8.69999999952853e-06
38,3.8000000000000003,8.300000000183161e-06
39,3.9000000000000004,8.699999999972619e-06
40,4.0,2.8999999996948134e-06
41,4.1000000000000005,8.599999999692187e-06
42,4.2,2.9000000001389026e-06
43,4.3,8.500000000299934e-06
44,4.4,8.400000000463592e-06
45,4.5,2.9999999999752447e-06
46,4.6000000000000005,8.499999999855845e-06
47,4.7,2.8999999996948134e-06
48,4.800000000000001,8.600000000136276e-06
49,4.9,2.8999999996948134e-06
50,5.0,8.19999999990273e-06
51,5.1000000000000005,8.500000000299934e-06
52,5.2,2.9999999999752447e-06
53,5.300000000000001,8.300000000183161e-06
54,5.4,2.8000000003025605e-06
55,5.5,8.300000000183161e-06
56,5.6000000000000005,8.299999999739072e-06
57,5.7,2.9999999999752447e-06
58,5.800000000000001,8.499999999855845e-06
59,5.9,3.000000000419334e-06
60,6.0,8.399999999575414e-06
61,6.1000000000000005,8.499999999411756e-06
62,6.2,2.8999999996948134e-06
63,6.300000000000001,8.699999999972619e-06
64,6.4,2.8999999996948134e-06
65,6.5,8.699999999972619e-06
66,6.6000000000000005,7.310000000027017e-05
67,6.7,4.100000000395454e-06
68,6.800000000000001,9.200000000042508e-06
69,6.9,2.8999999996948134e-06
70,7.0,8.599999999692187e-06
71,7.1000000000000005,8.600000000136276e-06
72,7.2,2.9999999999752447e-06
73,7.300000000000001,8.200000000346819e-06
74,7.4,2.8000000003025605e-06
75,7.5,8.19999999990273e-06
76,7.6000000000000005,8.400000000019503e-06
77,7.7,2.9000000001389026e-06
78,7.800000000000001,8.300000000183161e-06
79,7.9,2.7999999998584713e-06
80,8.0,8.099999999622298e-06
81,8.1,3.099999999811587e-06
82,8.200000000000001,8.499999999855845e-06
83,8.3,2.8000000003025605e-06
84,8.4,8.699999999972619e-06
85,8.5,2.7999999998584713e-06
86,8.6,8.80000000025305e-06
87,8.700000000000001,8.500000000299934e-06
88,8.8,2.9000000001389026e-06
89,8.9,0.0018520000000004089
90,9.0,3.899999999834591e-06
91,9.1,9.89999999978508e-06
92,9.200000000000001,8.600000000136276e-06
93,9.3,3.000000000419334e-06
94,9.4,8.500000000299934e-06
95,9.5,2.8999999996948134e-06
96,9.600000000000001,8.500000000299934e-06
97,9.700000000000001,3.000000000419334e-06
98,9.8,8.099999999622298e-06
99,9.9,2.9000000001389026e-06
100,10.0,8.499999999855845e-06
101,10.100000000000001,8.300000000183161e-06
102,10.200000000000001,2.7999999998584713e-06
103,10.3,8.500000000299934e-06
104,10.4,2.9999999999752447e-06
105,10.5,0.00801509999999972
106,10.600000000000001,2.100000000115898e-06
107,10.700000000000001,1.500000000209667e-06
108,10.8,1.3000000000928935e-06
109,10.9,1.3000000000928935e-06
110,11.0,1.7999999997186933e-06
111,11.100000000000001,1.3999999999292356e-06
112,11.200000000000001,1.3999999999292356e-06
113,11.3,1.3000000000928935e-06
114,11.4,1.3000000000928935e-06
115,11.5,1.2999999996488043e-06
116,11.600000000000001,1.3999999999292356e-06
117,11.700000000000001,1.3999999999292356e-06
118,11.8,8.270000000010214e-05
119,11.9,1.2999999996488043e-06
120,12.0,1.500000000209667e-06
121,12.100000000000001,7.5999999999964984e-06
0,0.0,1.3800000000063761e-05
1,0.1,1.0000000000065512e-05
2,0.2,8.899999999645303e-06
3,0.30000000000000004,8.79999999980896e-06
4,0.4,2.9999999999752447e-06
5,0.5,8.400000000019503e-06
6,0.6000000000000001,8.600000000580366e-06
7,0.7000000000000001,2.7999999998584713e-06
8,0.8,8.699999999972619e-06
9,0.9,2.8999999996948134e-06
10,1.0,8.499999999855845e-06
11,1.1,8.400000000019503e-06
12,1.2000000000000002,8.400000000463592e-06
13,1.3,2.9999999999752447e-06
14,1.4000000000000001,8.600000000136276e-06
15,1.5,2.8999999996948134e-06
16,1.6,8.300000000183161e-06
17,1.7000000000000002,8.19999999990273e-06
18,1.8,2.9000000005829918e-06
19,1.9000000000000001,8.100000000066387e-06
20,2.0,2.9999999995311555e-06
21,2.1,8.300000000183161e-06
22,2.2,8.19999999990273e-06
23,2.3000000000000003,8.600000000136276e-06
24,2.4000000000000004,8.300000000183161e-06
25,2.5,2.7999999998584713e-06
26,2.6,8.500000000299934e-06
27,2.7,8.400000000019503e-06
28,2.8000000000000003,9.200000000042508e-06
29,2.9000000000000004,8.400000000463592e-06
30,3.0,2.7999999998584713e-06
31,3.1,8.400000000019503e-06
32,3.2,7.999999999785956e-06
33,3.3000000000000003,8.300000000183161e-06
34,3.4000000000000004,8.300000000183161e-06
35,3.5,2.600000000185787e-06
36,3.6,8.500000000299934e-06
37,3.7,8.299999999739072e-06
38,3.8000000000000003,8.099999999622298e-06
39,3.9000000000000004,8.100000000066387e-06
40,4.0,2.7999999998584713e-06
41,4.1000000000000005,8.299999999739072e-06
42,4.2,2.8000000003025605e-06
43,4.3,8.19999999990273e-06
44,4.4,7.900000000393703e-06
45,4.5,2.7999999998584713e-06
46,4.6000000000000005,8.100000000066387e-06
47,4.7,2.9000000001389026e-06
48,4.800000000000001,8.099999999622298e-06
49,4.9,2.7999999998584713e-06
50,5.0,8.299999999739072e-06
51,5.1000000000000005,8.099999999622298e-06
52,5.2,2.8000000003025605e-06
53,5.300000000000001,8.19999999990273e-06
54,5.4,2.8000000003025605e-06
55,5.5,8.499999999855845e-06
56,5.6000000000000005,8.19999999990273e-06
57,5.7,2.8999999996948134e-06
58,5.800000000000001,9.29999999987885e-06
59,5.9,2.8000000003025605e-06
60,6.0,8.400000000019503e-06
61,6.1000000000000005,8.200000000346819e-06
62,6.2,2.700000000022129e-06
63,6.300000000000001,8.19999999990273e-06
64,6.4,2.7999999998584713e-06
65,6.5,8.100000000066387e-06
66,6.6000000000000005,8.100000000066387e-06
67,6.7,2.8000000003025605e-06
68,6.800000000000001,8.400000000019503e-06
69,6.9,2.8999999996948134e-06
70,7.0,8.299999999739072e-06
71,7.1000000000000005,7.999999999785956e-06
72,7.2,2.8000000003025605e-06
73,7.300000000000001,8.100000000066387e-06
74,7.4,2.8999999996948134e-06
75,7.5,8.399999999575414e-06
76,7.6000000000000005,8.000000000230045e-06
77,7.7,2.7999999998584713e-06
78,7.800000000000001,8.099999999622298e-06
79,7.9,2.69999999957804e-06
80,8.0,8.100000000066387e-06
81,8.1,2.7999999998584713e-06
82,8.200000000000001,8.200000000346819e-06
83,8.3,2.700000000022129e-06
84,8.4,8.400000000463592e-06
85,8.5,2.9000000001389026e-06
86,8.6,8.19999999990273e-06
87,8.700000000000001,8.19999999990273e-06
88,8.8,2.8999999996948134e-06
89,8.9,0.0014880000000001559
90,9.0,3.699999999717818e-06
91,9.1,9.600000000276054e-06
92,9.200000000000001,8.599999999692187e-06
93,9.3,2.8999999996948134e-06
94,9.4,8.499999999855845e-06
95,9.5,2.8999999996948134e-06
96,9.600000000000001,8.500000000299934e-06
97,9.700000000000001,2.9999999999752447e-06
98,9.8,8.19999999990273e-06
99,9.9,2.9999999995311555e-06
100,10.0,8.100000000510477e-06
101,10.100000000000001,8.400000000463592e-06
102,10.200000000000001,2.9000000001389026e-06
103,10.3,8.400000000463592e-06
104,10.4,2.9000000001389026e-06
105,10.5,0.008216900000000305
106,10.600000000000001,1.7999999997186933e-06
107,10.700000000000001,1.4999999997655777e-06
108,10.8,1.4999999997655777e-06
109,10.9,1.3999999999292356e-06
110,11.0,1.3000000000928935e-06
111,11.100000000000001,1.4999999997655777e-06
112,11.200000000000001,1.2999999996488043e-06
113,11.3,1.2999999996488043e-06
114,11.4,1.3000000005369827e-06
115,11.5,1.3000000000928935e-06
116,11.600000000000001,1.4000000003733248e-06
117,11.700000000000001,1.1999999998124622e-06
118,11.8,1.3000000000928935e-06
119,11.9,1.3000000000928935e-06
120,12.0,1.2999999996488043e-06
121,12.100000000000001,1.1999999998124622e-06
122,12.200000000000001,7.120000000071514e-05
123,12.3,1.3999999999292356e-06
124,12.4,1.3999999999292356e-06
125,12.5,7.5999999999964984e-06
0,0.0,1.2999999999596668e-05
1,0.1,9.700000000112396e-06
2,0.2,8.79999999980896e-06
3,0.30000000000000004,8.599999999692187e-06
4,0.4,2.9999999999752447e-06
5,0.5,8.500000000299934e-06
6,0.6000000000000001,8.299999999739072e-06
7,0.7000000000000001,2.9000000001389026e-06
8,0.8,8.300000000183161e-06
9,0.9,2.8000000003025605e-06
10,1.0,8.300000000183161e-06
11,1.1,8.300000000183161e-06
12,1.2000000000000002,8.400000000463592e-06
13,1.3,2.599999999741698e-06
14,1.4000000000000001,8.499999999855845e-06
15,1.5,2.9999999999752447e-06
16,1.6,8.100000000510477e-06
17,1.7000000000000002,8.100000000510477e-06
18,1.8,2.69999999957804e-06
19,1.9000000000000001,8.399999999575414e-06
20,2.0,2.8000000003025605e-06
21,2.1,8.300000000183161e-06
22,2.2,8.099999999622298e-06
23,2.3000000000000003,8.399999999575414e-06
24,2.4000000000000004,8.300000000183161e-06
25,2.5,2.8000000003025605e-06
26,2.6,8.100000000066387e-06
27,2.7,8.19999999990273e-06
28,2.8000000000000003,8.299999999739072e-06
29,2.9000000000000004,9.800000000392828e-06
30,3.0,2.600000000185787e-06
31,3.1,8.299999999739072e-06
32,3.2,8.19999999990273e-06
33,3.3000000000000003,8.299999999739072e-06
34,3.4000000000000004,8.400000000463592e-06
35,3.5,2.8999999996948134e-06
36,3.6,9.099999999762076e-06
37,3.7,8.400000000463592e-06
38,3.8000000000000003,8.19999999990273e-06
39,3.9000000000000004,8.000000000230045e-06
40,4.0,2.7999999998584713e-06
41,4.1000000000000005,8.400000000019503e-06
42,4.2,2.9000000001389026e-06
43,4.3,8.400000000463592e-06
44,4.4,7.899999999949614e-06
45,4.5,2.9000000001389026e-06
46,4.6000000000000005,8.299999999739072e-06
47,4.7,2.7999999998584713e-06
48,4.800000000000001,8.400000000463592e-06
49,4.9,2.8999999996948134e-06
50,5.0,8.599999999692187e-06
51,5.1000000000000005,8.399999999575414e-06
52,5.2,2.9999999999752447e-06
53,5.300000000000001,8.300000000183161e-06
54,5.4,2.8000000003025605e-06
55,5.5,8.399999999575414e-06
56,5.6000000000000005,8.19999999990273e-06
57,5.7,2.9999999999752447e-06
58,5.800000000000001,8.19999999990273e-06
59,5.9,2.700000000022129e-06
60,6.0,8.400000000463592e-06
61,6.1000000000000005,8.299999999739072e-06
62,6.2,2.799999999414382e-06
63,6.300000000000001,8.899999999645303e-06
64,6.4,2.9000000001389026e-06
65,6.5,8.300000000183161e-06
66,6.6000000000000005,8.19999999945864e-06
67,6.7,2.7999999998584713e-06
68,6.800000000000001,8.099999999622298e-06
69,6.9,2.9000000001389026e-06
70,7.0,8.000000000230045e-06
71,7.1000000000000005,8.19999999990273e-06
72,7.2,2.7999999998584713e-06
73,7.300000000000001,8.100000000066387e-06
74,7.4,2.7999999998584713e-06
75,7.5,8.19999999990273e-06
76,7.6000000000000005,8.100000000510477e-06
77,7.7,2.700000000022129e-06
78,7.800000000000001,8.300000000183161e-06
79,7.9,2.700000000022129e-06
80,8.0,8.600000000580366e-06
81,8.1,2.8999999996948134e-06
82,8.200000000000001,7.899999999949614e-06
83,8.3,2.8999999996948134e-06
84,8.4,8.100000000066387e-06
85,8.5,2.7999999998584713e-06
86,8.6,8.300000000183161e-06
87,8.700000000000001,8.19999999990273e-06
88,8.8,2.9000000001389026e-06
89,8.9,0.0015887999999999458
90,9.0,3.5000000000451337e-06
91,9.1,9.600000000276054e-06
92,9.200000000000001,8.899999999645303e-06
93,9.3,3.100000000255676e-06
94,9.4,8.600000000136276e-06
95,9.5,2.9999999999752447e-06
96,9.600000000000001,8.499999999855845e-06
97,9.700000000000001,2.8999999996948134e-06
98,9.8,8.600000000136276e-06
99,9.9,2.8999999996948134e-06
100,10.0,8.399999999575414e-06
101,10.100000000000001,8.19999999990273e-06
102,10.200000000000001,2.7999999998584713e-06
103,10.3,8.19999999990273e-06
104,10.4,2.9000000001389026e-06
105,10.5,0.007641399999999798
106,10.600000000000001,1.6999999998823512e-06
107,10.700000000000001,1.3999999999292356e-06
108,10.8,1.3000000000928935e-06
109,10.9,1.3000000000928935e-06
110,11.0,1.3999999999292356e-06
111,11.100000000000001,1.3000000000928935e-06
112,11.200000000000001,1.3000000000928935e-06
113,11.3,3.700000000161907e-06
114,11.4,1.3999999999292356e-06
115,11.5,1.3000000000928935e-06
116,11.600000000000001,1.3999999999292356e-06
117,11.700000000000001,1.2000000002565514e-06
118,11.8,6.799999999973494e-05
119,11.9,1.3999999999292356e-06
120,12.0,1.3000000000928935e-06
121,12.100000000000001,6.900000000253925e-06
0,0.0,1.5499999999946112e-05
1,0.1,1.0000000000065512e-05
2,0.2,9.100000000206165e-06
3,0.30000000000000004,8.69999999952853e-06
4,0.4,2.9999999995311555e-06
5,0.5,8.300000000183161e-06
6,0.6000000000000001,8.299999999739072e-06
7,0.7000000000000001,2.9000000001389026e-06
8,0.8,8.499999999855845e-06
9,0.9,2.8999999996948134e-06
10,1.0,8.299999999739072e-06
11,1.1,8.19999999990273e-06
12,1.2000000000000002,8.300000000183161e-06
13,1.3,2.7999999998584713e-06
14,1.4000000000000001,8.499999999855845e-06
15,1.5,4.39999999990448e-06
16,1.6,1.259999999980721e-05
17,1.7000000000000002,1.3500000000110646e-05
18,1.8,4.4999999997408224e-06
19,1.9000000000000001,1.650000000008589e-05
20,2.0,3.3000000003724494e-06
21,2.1,9.399999999715192e-06
22,2.2,8.599999999692187e-06
23,2.3000000000000003,8.80000000025305e-06
24,2.4000000000000004,8.100000000510477e-06
25,2.5,2.9000000001389026e-06
26,2.6,8.400000000019503e-06
27,2.7,8.19999999990273e-06
28,2.8000000000000003,8.500000000299934e-06
29,2.9000000000000004,8.099999999622298e-06
30,3.0,2.9999999995311555e-06
31,3.1,8.299999999739072e-06
32,3.2,8.499999999855845e-06
33,3.3000000000000003,8.600000000580366e-06
34,3.4000000000000004,8.500000000299934e-06
35,3.5,3.5000000000451337e-06
36,3.6,9.100000000206165e-06
37,3.7,1.0900000000368948e-05
38,3.8000000000000003,8.400000000463592e-06
39,3.9000000000000004,9.400000000159281e-06
40,4.0,3.7999999999982492e-06
41,4.1000000000000005,1.0700000000252174e-05
42,4.2,4.199999999787707e-06
43,4.3,1.0099999999901854e-05
44,4.4,8.100000000066387e-06
45,4.5,3.3000000003724494e-06
46,4.6000000000000005,9.099999999762076e-06
47,4.7,3.7000000006059963e-06
48,4.800000000000001,8.500000000299934e-06
49,4.9,2.9000000001389026e-06
50,5.0,9.89999999978508e-06
51,5.1000000000000005,9.200000000042508e-06
52,5.2,3.2999999999283602e-06
53,5.300000000000001,9.29999999987885e-06
54,5.4,2.7999999998584713e-06
55,5.5,8.600000000136276e-06
56,5.6000000000000005,8.999999999481645e-06
57,5.7,3.000000000419334e-06
58,5.800000000000001,8.300000000183161e-06
59,5.9,2.7999999998584713e-06
60,6.0,8.599999999692187e-06
61,6.1000000000000005,8.300000000183161e-06
62,6.2,2.9000000001389026e-06
63,6.300000000000001,8.69999999952853e-06
64,6.4,2.7999999998584713e-06
65,6.5,8.600000000580366e-06
66,6.6000000000000005,8.699999999972619e-06
67,6.7,2.9000000001389026e-06
68,6.800000000000001,8.200000000346819e-06
69,6.9,2.7999999998584713e-06
70,7.0,8.599999999692187e-06
71,7.1000000000000005,8.299999999739072e-06
72,7.2,2.8000000003025605e-06
73,7.300000000000001,8.900000000089392e-06
74,7.4,2.7999999998584713e-06
75,7.5,8.899999999645303e-06
76,7.6000000000000005,8.100000000066387e-06
77,7.7,2.9000000001389026e-06
78,7.800000000000001,8.399999999575414e-06
79,7.9,2.8999999996948134e-06
80,8.0,8.400000000019503e-06
81,8.1,2.7999999998584713e-06
82,8.200000000000001,8.500000000299934e-06
83,8.3,2.7000000004662184e-06
84,8.4,8.19999999990273e-06
85,8.5,2.8999999996948134e-06
86,8.6,8.400000000463592e-06
87,8.700000000000001,8.200000000346819e-06
88,8.8,3.000000000419334e-06
89,8.9,0.0017636999999997016
90,9.0,4.699999999857596e-06
91,9.1,9.799999999948739e-06
92,9.200000000000001,9.100000000206165e-06
93,9.3,3.100000000255676e-06
94,9.4,8.79999999980896e-06
95,9.5,3.100000000255676e-06
96,9.600000000000001,8.600000000136276e-06
97,9.700000000000001,3.200000000092018e-06
98,9.8,2.4799999999380873e-05
99,9.9,8.19999999945864e-06
100,10.0,9.700000000556486e-06
101,10.100000000000001,8.79999999980896e-06
102,10.200000000000001,3.3999999997647024e-06
103,10.3,8.600000000136276e-06
104,10.4,3.0999999993674976e-06
105,10.5,0.007697900000000146
106,10.600000000000001,1.500000000209667e-06
107,10.700000000000001,1.600000000046009e-06
108,10.8,1.3999999999292356e-06
109,10.9,1.4000000003733248e-06
110,11.0,1.3999999999292356e-06
111,11.100000000000001,1.3000000000928935e-06
112,11.200000000000001,2.19999999995224e-06
113,11.3,1.3000000005369827e-06
114,11.4,1.2999999996488043e-06
115,11.5,8.749999999979607e-05
116,11.600000000000001,1.2999999996488043e-06
117,11.700000000000001,1.2999999996488043e-06
118,11.8,7.000000000090267e-06
0,0.0,1.380000000050785e-05
1,0.1,1.5199999999992997e-05
2,0.2,9.099999998873898e-06
3,0.30000000000000004,9.000000000369823e-06
4,0.4,3.000000000419334e-06
5,0.5,8.700000000416708e-06
6,0.6000000000000001,8.800000000697139e-06
7,0.7000000000000001,2.9000000001389026e-06
8,0.8,1.3499999999666557e-05
9,0.9,3.000000000419334e-06
10,1.0,8.600000000136276e-06
11,1.1,8.600000000136276e-06
12,1.2000000000000002,8.500000000744024e-06
13,1.3,2.9999999995311555e-06
14,1.4000000000000001,9.799999999948739e-06
15,1.5,2.9999999995311555e-06
16,1.6,9.000000000369823e-06
17,1.7000000000000002,8.599999999248098e-06
18,1.8,2.899999999250724e-06
19,1.9000000000000001,8.69999999952853e-06
20,2.0,2.7999999998584713e-06
21,2.1,8.69999999952853e-06
22,2.2,8.499999999855845e-06
23,2.3000000000000003,8.500000000744024e-06
24,2.4000000000000004,8.600000000136276e-06
25,2.5,3.000000000419334e-06
26,2.6,8.69999999952853e-06
27,2.7,8.79999999980896e-06
28,2.8000000000000003,8.79999999980896e-06
29,2.9000000000000004,8.600000000136276e-06
30,3.0,3.000000000419334e-06
31,3.1,8.800000000697139e-06
32,3.2,8.69999999952853e-06
33,3.3000000000000003,8.600000000136276e-06
34,3.4000000000000004,8.79999999980896e-06
35,3.5,3.099999999811587e-06
36,3.6,1.1399999999994748e-05
37,3.7,9.300000000322939e-06
38,3.8000000000000003,8.600000000136276e-06
39,3.9000000000000004,8.79999999980896e-06
40,4.0,3.000000000419334e-06
41,4.1000000000000005,8.79999999980896e-06
42,4.2,3.000000000419334e-06
43,4.3,8.700000000416708e-06
44,4.4,8.69999999952853e-06
45,4.5,2.7999999998584713e-06
46,4.6000000000000005,8.499999999855845e-06
47,4.7,2.9000000001389026e-06
48,4.800000000000001,8.499999999855845e-06
49,4.9,2.9999999995311555e-06
50,5.0,8.400000000463592e-06
51,5.1000000000000005,8.499999999855845e-06
52,5.2,2.9000000001389026e-06
53,5.300000000000001,8.399999999575414e-06
54,5.4,2.7999999998584713e-06
55,5.5,8.499999998967667e-06
56,5.6000000000000005,8.600000000136276e-06
57,5.7,2.9000000001389026e-06
58,5.800000000000001,8.700000000416708e-06
59,5.9,2.69999999957804e-06
60,6.0,8.600000000136276e-06
61,6.1000000000000005,8.800000000697139e-06
62,6.2,2.9000000001389026e-06
63,6.300000000000001,8.69999999952853e-06
64,6.4,2.899999999250724e-06
65,6.5,8.19999999990273e-06
66,6.6000000000000005,8.399999999575414e-06
67,6.7,2.9000000001389026e-06
68,6.800000000000001,8.300000000183161e-06
69,6.9,2.999999998642977e-06
70,7.0,8.400000000463592e-06
71,7.1000000000000005,8.79999999980896e-06
72,7.2,2.9000000001389026e-06
73,7.300000000000001,8.600000000136276e-06
74,7.4,3.000000000419334e-06
75,7.5,8.600000000136276e-06
76,7.6000000000000005,8.79999999980896e-06
77,7.7,3.000000000419334e-06
78,7.800000000000001,8.600000000136276e-06
79,7.9,2.9000000001389026e-06
80,8.0,8.499999999855845e-06
81,8.1,3.1000000006997652e-06
82,8.200000000000001,8.69999999952853e-06
83,8.3,2.900000001027081e-06
84,8.4,8.599999999248098e-06
85,8.5,3.000000000419334e-06
86,8.6,8.599999999248098e-06
87,8.700000000000001,8.400000000463592e-06
88,8.8,2.9999999995311555e-06
89,8.9,0.0014253000000001848
90,9.0,3.4000000006528808e-06
91,9.1,9.399999999715192e-06
92,9.200000000000001,8.499999999855845e-06
93,9.3,3.000000000419334e-06
94,9.4,8.700000000416708e-06
95,9.5,2.999999998642977e-06
96,9.600000000000001,8.399999999575414e-06
97,9.700000000000001,2.9000000001389026e-06
98,9.8,8.300000000183161e-06
99,9.9,3.000000000419334e-06
100,10.0,8.900000000089392e-06
101,10.100000000000001,8.19999999990273e-06
102,10.200000000000001,3.000000000419334e-06
103,10.3,8.300000000183161e-06
104,10.4,2.899999999250724e-06
105,10.5,0.007648900000000403
106,10.600000000000001,1.600000000046009e-06
107,10.700000000000001,1.3000000000928935e-06
108,10.8,1.3999999994851464e-06
109,10.9,1.300000000981072e-06
110,11.0,1.299999999204715e-06
111,11.100000000000001,1.4000000003733248e-06
112,11.200000000000001,1.4000000003733248e-06
113,11.3,1.3000000000928935e-06
114,11.4,1.3000000000928935e-06
115,11.5,1.3000000000928935e-06
116,11.600000000000001,7.070000000020116e-05
117,11.700000000000001,1.4000000003733248e-06
118,11.8,1.4000000003733248e-06
119,11.9,2.9999999995311555e-06
0,0.0,1.3299999999105694e-05
1,0.1,1.0500000000135401e-05
2,0.2,9.499999999995623e-06
3,0.30000000000000004,8.700000000416708e-06
4,0.4,2.9000000001389026e-06
5,0.5,8.399999999575414e-06
6,0.6000000000000001,8.400000000463592e-06
7,0.7000000000000001,4.299999999624049e-06
8,0.8,8.499999999855845e-06
9,0.9,2.9000000001389026e-06
10,1.0,8.600000000136276e-06
