k,time,comp_time
5,0.5,7.900000000393703e-06
6,0.6000000000000001,7.800000000113272e-06
7,0.7000000000000001,2.19999999995224e-06
8,0.8,7.799999999669183e-06
9,0.9,2.2999999997885823e-06
10,1.0,7.900000000393703e-06
11,1.1,7.800000000113272e-06
12,1.2000000000000002,7.899999999949614e-06
13,1.3,2.19999999995224e-06
14,1.4000000000000001,7.70000000027693e-06
15,1.5,2.100000000115898e-06
16,1.6,7.70000000027693e-06
17,1.7000000000000002,7.800000000113272e-06
18,1.8,2.19999999995224e-06
19,1.9000000000000001,7.800000000113272e-06
20,2.0,2.19999999995224e-06
21,2.1,7.5999999999964984e-06
22,2.2,7.69999999983284e-06
23,2.3000000000000003,7.5999999999964984e-06
24,2.4000000000000004,7.70000000027693e-06
25,2.5,2.19999999995224e-06
26,2.6,7.69999999983284e-06
27,2.7,7.499999999716067e-06
28,2.8000000000000003,7.899999999949614e-06
29,2.9000000000000004,7.800000000113272e-06
30,3.0,2.2999999997885823e-06
31,3.1,7.899999999949614e-06
32,3.2,7.500000000160156e-06
33,3.3000000000000003,7.5999999999964984e-06
34,3.4000000000000004,7.800000000113272e-06
35,3.5,2.19999999995224e-06
36,3.6,7.399999999879725e-06
37,3.7,8.699999999972619e-06
38,3.8000000000000003,7.70000000027693e-06
39,3.9000000000000004,7.499999999716067e-06
40,4.0,2.19999999995224e-06
41,4.1000000000000005,7.5999999999964984e-06
42,4.2,2.3000000002326715e-06
43,4.3,7.5999999999964984e-06
44,4.4,7.499999999716067e-06
45,4.5,2.19999999995224e-06
46,4.6000000000000005,7.500000000160156e-06
47,4.7,2.2999999997885823e-06
48,4.800000000000001,7.5999999999964984e-06
49,4.9,2.19999999995224e-06
50,5.0,7.70000000027693e-06
51,5.1000000000000005,7.69999999983284e-06
52,5.2,2.19999999995224e-06
53,5.300000000000001,1.2499999999970868e-05
54,5.4,2.3000000002326715e-06
55,5.5,7.69999999983284e-06
56,5.6000000000000005,7.70000000027693e-06
57,5.7,2.19999999995224e-06
58,5.800000000000001,7.69999999983284e-06
59,5.9,2.3999999996249244e-06
60,6.0,1.2499999999970868e-05
61,6.1000000000000005,7.499999999716067e-06
62,6.2,2.2999999997885823e-06
63,6.300000000000001,7.999999999785956e-06
64,6.4,2.3999999996249244e-06
65,6.5,7.899999999949614e-06
66,6.6000000000000005,8.19999999990273e-06
67,6.7,2.2999999997885823e-06
68,6.800000000000001,8.000000000230045e-06
69,6.9,2.2999999997885823e-06
70,7.0,7.800000000113272e-06
71,7.1000000000000005,7.899999999949614e-06
72,7.2,2.3000000002326715e-06
73,7.300000000000001,7.999999999785956e-06
74,7.4,2.3000000002326715e-06
75,7.5,8.000000000230045e-06
76,7.6000000000000005,7.69999999983284e-06
77,7.7,2.2999999997885823e-06
78,7.800000000000001,7.799999999669183e-06
79,7.9,2.3999999996249244e-06
80,8.0,7.800000000113272e-06
81,8.1,2.19999999995224e-06
82,8.200000000000001,9.599999999831965e-06
83,8.3,2.3000000002326715e-06
84,8.4,7.999999999785956e-06
85,8.5,2.2999999997885823e-06
86,8.6,7.800000000113272e-06
87,8.700000000000001,7.900000000393703e-06
88,8.8,2.3000000002326715e-06
89,8.9,1.8400000000085015e-05
90,9.0,3.100000000255676e-06
91,9.1,9.29999999987885e-06
92,9.200000000000001,8.400000000019503e-06
93,9.3,2.4999999999053557e-06
94,9.4,8.600000000136276e-06
95,9.5,2.4000000000690136e-06
96,9.600000000000001,8.19999999990273e-06
97,9.700000000000001,2.4000000000690136e-06
98,9.8,8.300000000183161e-06
99,9.9,2.500000000349445e-06
100,10.0,8.200000000346819e-06
101,10.100000000000001,8.200000000346819e-06
102,10.200000000000001,2.4000000000690136e-06
103,10.3,8.19999999990273e-06
104,10.4,2.3000000002326715e-06
105,10.5,0.0015803999999999263
106,10.600000000000001,2.8299999999870096e-05
107,10.700000000000001,2.0699999999873597e-05
108,10.8,2.579999999996474e-05
109,10.9,1.9899999999850593e-05
110,11.0,2.5599999999847967e-05
111,11.100000000000001,2.5399999999731193e-05
112,11.200000000000001,2.030000000008414e-05
113,11.3,2.579999999996474e-05
114,11.4,2.0000000000131024e-05
115,11.5,2.799999999991698e-05
0,0.0,1.3700000000227419e-05
1,0.1,9.599999999387876e-06
2,0.2,8.599999999248098e-06
3,0.30000000000000004,8.300000000183161e-06
4,0.4,2.4999999999053557e-06
5,0.5,8.300000000183161e-06
6,0.6000000000000001,7.699999999388751e-06
7,0.7000000000000001,2.19999999995224e-06
8,0.8,8.399999999575414e-06
9,0.9,2.299999999344493e-06
10,1.0,8.19999999990273e-06
11,1.1,8.200000000790908e-06
12,1.2000000000000002,7.899999999949614e-06
13,1.3,2.3000000002326715e-06
14,1.4000000000000001,8.100000000510477e-06
15,1.5,2.19999999995224e-06
16,1.6,7.799999999669183e-06
17,1.7000000000000002,7.899999999949614e-06
18,1.8,2.19999999995224e-06
19,1.9000000000000001,7.899999999949614e-06
20,2.0,2.19999999995224e-06
21,2.1,7.899999999949614e-06
22,2.2,7.5999999999964984e-06
23,2.3000000000000003,8.19999999990273e-06
24,2.4000000000000004,7.499999999716067e-06
25,2.5,2.3000000002326715e-06
26,2.6,7.70000000027693e-06
27,2.7,7.799999999669183e-06
28,2.8000000000000003,7.699999999388751e-06
29,2.9000000000000004,7.799999999669183e-06
30,3.0,2.3999999996249244e-06
31,3.1,7.899999999949614e-06
32,3.2,7.699999999388751e-06
33,3.3000000000000003,7.699999999388751e-06
34,3.4000000000000004,7.5999999999964984e-06
35,3.5,2.3000000002326715e-06
36,3.6,7.70000000027693e-06
37,3.7,7.899999999949614e-06
38,3.8000000000000003,7.5999999999964984e-06
39,3.9000000000000004,7.999999999341867e-06
40,4.0,2.19999999995224e-06
41,4.1000000000000005,7.699999999388751e-06
42,4.2,2.3000000002326715e-06
43,4.3,7.5000000006042455e-06
44,4.4,7.799999999669183e-06
45,4.5,2.299999999344493e-06
46,4.6000000000000005,8.000000000230045e-06
47,4.7,2.299999999344493e-06
48,4.800000000000001,7.799999999669183e-06
49,4.9,2.299999999344493e-06
50,5.0,8.000000000230045e-06
51,5.1000000000000005,7.5999999999964984e-06
52,5.2,2.19999999995224e-06
53,5.300000000000001,7.800000000557361e-06
54,5.4,2.19999999995224e-06
55,5.5,8.099999999622298e-06
56,5.6000000000000005,8.000000000230045e-06
57,5.7,2.3000000002326715e-06
58,5.800000000000001,7.800000000557361e-06
59,5.9,2.19999999995224e-06
60,6.0,7.899999999949614e-06
61,6.1000000000000005,7.899999999949614e-06
62,6.2,2.3000000002326715e-06
63,6.300000000000001,7.70000000027693e-06
64,6.4,2.19999999995224e-06
65,6.5,7.799999999669183e-06
66,6.6000000000000005,7.799999999669183e-06
67,6.7,2.3000000002326715e-06
68,6.800000000000001,7.799999999669183e-06
69,6.9,2.3000000002326715e-06
70,7.0,7.799999999669183e-06
71,7.1000000000000005,7.899999999949614e-06
72,7.2,2.2000000008404186e-06
73,7.300000000000001,7.899999999949614e-06
74,7.4,2.3000000002326715e-06
75,7.5,7.5999999999964984e-06
76,7.6000000000000005,7.5000000006042455e-06
77,7.7,2.19999999995224e-06
78,7.800000000000001,7.799999999669183e-06
79,7.9,2.19999999995224e-06
80,8.0,7.5999999999964984e-06
81,8.1,2.19999999995224e-06
82,8.200000000000001,7.70000000027693e-06
83,8.3,2.099999999671809e-06
84,8.4,7.5999999999964984e-06
85,8.5,2.3000000002326715e-06
86,8.6,2.8300000000314185e-05
87,8.700000000000001,8.19999999990273e-06
88,8.8,2.19999999995224e-06
89,8.9,1.7200000000272553e-05
90,9.0,2.9999999995311555e-06
91,9.1,9.000000000369823e-06
92,9.200000000000001,8.000000000230045e-06
93,9.3,2.299999999344493e-06
94,9.4,8.000000000230045e-06
95,9.5,2.19999999995224e-06
96,9.600000000000001,7.5999999999964984e-06
97,9.700000000000001,2.19999999995224e-06
98,9.8,7.900000000837792e-06
99,9.9,2.400000000513103e-06
100,10.0,7.800000000557361e-06
101,10.100000000000001,7.5999999999964984e-06
102,10.200000000000001,2.3000000002326715e-06
103,10.3,8.200000000790908e-06
104,10.4,2.299999999344493e-06
105,10.5,0.0015981000000007128
106,10.600000000000001,2.7900000000080638e-05
107,10.700000000000001,2.0000000001019203e-05
108,10.8,3.279999999961092e-05
109,10.9,1.9400000000224793e-05
110,11.0,2.5700000000128398e-05
111,11.100000000000001,2.509999999933399e-05
112,11.200000000000001,1.930000000083254e-05
113,11.3,2.3999999999801958e-05
114,11.4,1.9100000000271677e-05
115,11.5,2.7600000000127523e-05
0,0.0,1.5600000000226544e-05
1,0.1,9.699999999668307e-06
2,0.2,8.600000000136276e-06
3,0.30000000000000004,8.300000000183161e-06
4,0.4,2.0499999999756824e-05
5,0.5,8.79999999980896e-06
6,0.6000000000000001,8.300000000183161e-06
7,0.7000000000000001,2.400000000513103e-06
8,0.8,8.19999999990273e-06
9,0.9,2.3000000002326715e-06
10,1.0,7.499999999716067e-06
11,1.1,8.600000000136276e-06
12,1.2000000000000002,7.70000000027693e-06
13,1.3,2.3000000002326715e-06
14,1.4000000000000001,7.799999999669183e-06
15,1.5,2.3000000002326715e-06
16,1.6,7.70000000027693e-06
17,1.7000000000000002,2.19999999995224e-05
18,1.8,2.19999999995224e-06
19,1.9000000000000001,7.799999999669183e-06
20,2.0,2.19999999995224e-06
21,2.1,7.899999999949614e-06
22,2.2,7.5999999999964984e-06
23,2.3000000000000003,8.100000000510477e-06
24,2.4000000000000004,7.5999999999964984e-06
25,2.5,2.19999999995224e-06
26,2.6,7.899999999949614e-06
27,2.7,7.799999999669183e-06
28,2.8000000000000003,7.800000000557361e-06
29,2.9000000000000004,7.70000000027693e-06
30,3.0,2.600000000185787e-06
31,3.1,1.4100000000460966e-05
32,3.2,7.899999999949614e-06
33,3.3000000000000003,7.899999999949614e-06
34,3.4000000000000004,7.800000000557361e-06
35,3.5,2.3000000002326715e-06
36,3.6,7.799999999669183e-06
37,3.7,7.70000000027693e-06
38,3.8000000000000003,7.899999999949614e-06
39,3.9000000000000004,7.699999999388751e-06
40,4.0,2.19999999995224e-06
41,4.1000000000000005,8.399999999575414e-06
42,4.2,2.19999999995224e-06
43,4.3,7.799999999669183e-06
44,4.4,7.899999999949614e-06
45,4.5,2.3000000002326715e-06
46,4.6000000000000005,7.70000000027693e-06
47,4.7,2.19999999995224e-06
48,4.800000000000001,7.899999999949614e-06
49,4.9,2.3000000002326715e-06
50,5.0,7.70000000027693e-06
51,5.1000000000000005,7.899999999949614e-06
52,5.2,2.3999999996249244e-06
53,5.300000000000001,8.100000000510477e-06
54,5.4,2.3999999996249244e-06
55,5.5,7.999999999341867e-06
56,5.6000000000000005,7.899999999949614e-06
57,5.7,2.400000000513103e-06
58,5.800000000000001,7.800000000557361e-06
59,5.9,2.3000000002326715e-06
60,6.0,7.70000000027693e-06
61,6.1000000000000005,7.800000000557361e-06
62,6.2,2.3000000002326715e-06
63,6.300000000000001,8.499999999855845e-06
64,6.4,2.299999999344493e-06
65,6.5,7.800000000557361e-06
66,6.6000000000000005,7.699999999388751e-06
67,6.7,2.299999999344493e-06
68,6.800000000000001,1.09999999997612e-05
69,6.9,2.3000000002326715e-06
70,7.0,7.5999999999964984e-06
71,7.1000000000000005,1.4600000000086766e-05
72,7.2,2.3999999996249244e-06
73,7.300000000000001,7.799999999669183e-06
74,7.4,2.19999999995224e-06
75,7.5,7.399999999435636e-06
76,7.6000000000000005,7.5999999999964984e-06
77,7.7,2.3000000002326715e-06
78,7.800000000000001,7.70000000027693e-06
79,7.9,2.19999999995224e-06
80,8.0,7.5000000006042455e-06
81,8.1,2.19999999995224e-06
82,8.200000000000001,8.19999999990273e-06
83,8.3,2.19999999995224e-06
84,8.4,7.70000000027693e-06
85,8.5,2.099999999671809e-06
86,8.6,7.70000000027693e-06
87,8.700000000000001,7.499999999716067e-06
88,8.8,2.3000000002326715e-06
89,8.9,1.5799999999899228e-05
90,9.0,2.7999999998584713e-06
91,9.1,8.999999999481645e-06
92,9.200000000000001,8.300000000183161e-06
93,9.3,2.3999999996249244e-06
94,9.4,8.000000000230045e-06
95,9.5,2.3000000002326715e-06
96,9.600000000000001,7.799999999669183e-06
97,9.700000000000001,2.3000000002326715e-06
98,9.8,1.1699999999947863e-05
99,9.9,2.3000000002326715e-06
100,10.0,7.70000000027693e-06
101,10.100000000000001,7.70000000027693e-06
102,10.200000000000001,2.3999999996249244e-06
103,10.3,7.900000000837792e-06
104,10.4,2.19999999995224e-06
105,10.5,0.001696299999999873
106,10.600000000000001,2.9899999999472016e-05
107,10.700000000000001,1.990000000073877e-05
108,10.8,2.459999999970819e-05
109,10.9,1.930000000083254e-05
110,11.0,2.4299999999755073e-05
111,11.100000000000001,2.4600000000596367e-05
112,11.200000000000001,1.980000000045834e-05
113,11.3,2.4899999999661304e-05
114,11.4,1.8799999999430383e-05
115,11.5,2.9299999999565784e-05
0,0.0,1.259999999980721e-05
1,0.1,8.500000000744024e-06
2,0.2,8.099999999622298e-06
3,0.30000000000000004,7.999999999341867e-06
4,0.4,2.19999999995224e-06
5,0.5,7.999999999341867e-06
6,0.6000000000000001,8.000000000230045e-06
7,0.7000000000000001,2.3000000002326715e-06
8,0.8,7.699999999388751e-06
9,0.9,2.299999999344493e-06
10,1.0,8.000000000230045e-06
11,1.1,7.5999999999964984e-06
12,1.2000000000000002,7.5999999999964984e-06
13,1.3,2.19999999995224e-06
14,1.4000000000000001,7.70000000027693e-06
15,1.5,2.3000000002326715e-06
16,1.6,8.300000000183161e-06
17,1.7000000000000002,7.900000000837792e-06
18,1.8,2.19999999995224e-06
19,1.9000000000000001,7.70000000027693e-06
20,2.0,2.299999999344493e-06
21,2.1,7.70000000027693e-06
22,2.2,7.699999999388751e-06
23,2.3000000000000003,7.70000000027693e-06
24,2.4000000000000004,7.699999999388751e-06
25,2.5,2.19999999995224e-06
26,2.6,7.70000000027693e-06
27,2.7,7.70000000027693e-06
28,2.8000000000000003,7.799999999669183e-06
29,2.9000000000000004,7.70000000027693e-06
30,3.0,3.7999999999982492e-06
31,3.1,9.600000000276054e-06
32,3.2,7.70000000027693e-06
33,3.3000000000000003,7.300000000043383e-06
34,3.4000000000000004,7.899999999949614e-06
35,3.5,2.19999999995224e-06
36,3.6,7.699999999388751e-06
37,3.7,7.499999999716067e-06
38,3.8000000000000003,7.70000000027693e-06
39,3.9000000000000004,7.5999999999964984e-06
40,4.0,2.19999999995224e-06
